product_id,product_name,licence_number,licence_holder,atc_code,matched_critical_atc,mfr_company,mfr_address,mfr_country,pdf_url
38122,Carbimazole 5 mg Tablets,PA22865/006/001,Renata Pharmaceuticals (Ireland) Limited,H03BB01 carbimazole,H03BB01,Alterno Labs d.o.o.,"Brnčičeva ulica 29, Ljubljana-Črnuče, 1231",Slovenia,https://assets.hpra.ie/products/Human/38122/24a21fef-4454-43c0-aba3-26ee3a37d558.pdf
38123,Carbimazole 20 mg Tablets,PA22865/006/002,Renata Pharmaceuticals (Ireland) Limited,H03BB01 carbimazole,H03BB01,Alterno Labs d.o.o.,"Brnčičeva ulica 29, Ljubljana-Črnuče, 1231",Slovenia,https://assets.hpra.ie/products/Human/38123/ac022ec3-b29d-4d6b-8a8e-1aa0c18e11e7.pdf
38447,Plerixafor Seacross 20 mg / ml solution for injection,PA22766/007/001,Seacross Pharma (Europe) Limited,L03AX16 plerixafor,L03AX16,Seacross Pharmaceuticals Limited |  Seacross Pharma (Europe) Limited ,"Stanmore Business & Innovation Centre Stanmore Place Howard Road Stanmore, HA7 1BT | 4POD 13, The Old Station House 15A Main Street, Blackrock Dublin, A94 T8P8 ","United Kingdom | Ireland
",https://assets.hpra.ie/products/Human/38447/985178a5-45c0-42c3-a3f4-32cd798eeed7.pdf
42120,"Influvac sub-unit, suspension for injection in pre-filled syringe Influenza vaccine (surface antigen, inactivated)",PA23355/031/001,Viatris Healthcare Limited,"J07BB02 influenza, inactivated, split virus or surface antigen",J07BB02,Abbott Biologicals B.V.,"Veerweg 12, NL - 8121 AA Olst",Netherlands,https://assets.hpra.ie/products/Human/42120/defd33b9-3102-41e0-8654-2dbcf4efbae4.pdf
28081,Oxaliplatin 5 mg / ml concentrate for solution for infusion,PA2059/049/001,Fresenius Kabi Deutschland GmbH,"L01XA Platinum compounds, L01XA03 oxaliplatin",L01XA03,Fresenius Kabi Deutschland GmbH,"Pfingstweide 53, 61169 Friedberg",Germany,https://assets.hpra.ie/products/Human/28081/64f8134b-17b4-4e3f-9d54-eb0044abf522.pdf
32016,"Metoject 50 mg / ml Solution for Injection, pre-filled syringe",PPA0465/436/001,PCO Manufacturing Ltd.,L04AX03 methotrexate,L04AX03,medac Gesellschaft für klinische Spezialpräparate mbH,"
Theaterstr. 6 22880 Wedel",Germany,https://assets.hpra.ie/products/Human/32016/a6929e52-827f-4adb-9630-94e1ee881aa2.pdf
16813,Calpol 120 mg / 5 ml Infant Oral Suspension,PA23490/003/001,JNTL Consumer Health I (Ireland) Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,Delpharm Orleans,"5 avenue de
Concyr,
45071 Orléans, Cedex 2",France,https://assets.hpra.ie/products/Human/16813/360cc97f-a0bd-4844-bcbc-69ff6510793e.pdf
16816,Calpol 120 mg /  5 ml Sugar Free Infant Oral Suspension,PA23490/003/004,JNTL Consumer Health I (Ireland) Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,Delpharm Orleans,"5 avenue de
Concyr,
45071 Orléans, Cedex 2",France,https://assets.hpra.ie/products/Human/16816/881b58d5-4ce4-4d0a-9426-a56f6d83b0fe.pdf
16815,Calpol Six Plus 250 mg / 5 ml Sugar / Colour Free Oral Suspension,PA23490/003/003,JNTL Consumer Health I (Ireland) Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,Delpharm Orleans,"5 avenue de
Concyr,
45071 Orléans, Cedex 2",France,https://assets.hpra.ie/products/Human/16815/4b6f0294-963e-4740-b22a-ddf039669f20.pdf
23821,Nordurine 0.2 mg Tablets,PA1009/017/002,Ferring Ireland Ltd,"H01BA Vasopressin and analogues, H01BA02 desmopressin",H01BA02,Ferring GmbH,"Wittland 11, D-24109 Kiel",Germany,https://assets.hpra.ie/products/Human/23821/PA1009-17-2-2162024-08052015145355-635666936365016250.pdf
27952,Nimotop 30 mg film-coated tablets,PA25299/001/001,Laboratoire X.O,"C08CA Dihydropyridine derivatives, C08CA06 nimodipine",C08CA06,Bayer AG | Haupt Pharma Münster,D51368 Leverkusen | Haupt Pharma Münsterz,Germany | Germany,https://assets.hpra.ie/products/Human/27952/32b88304-0d7a-428e-a7e9-9fab7a6d42de.pdf
17501,"Salamol Easi-Breathe CFC-Free Inhaler 100 micrograms Pressurised Inhalation, Suspension",PA0436/032/002,Norton Waterford,R03AC02 salbutamol,R03AC02,Norton Waterford T/A IVAX Pharmaceuticals Ireland,"Unit 301, IDA Industrial Park, Cork Road, Waterford",Ireland,https://assets.hpra.ie/products/Human/17501/f5f3042f-874d-409b-bc86-db46bd3d0e10.pdf
15148,Olanzapine 20mg Film-coated Tablets,PA0126/210/006,Clonmel Healthcare Ltd,"N05AH Diazepines, oxazepines, thiazepines and oxepines, N05AH03 olanzapine",N05AH03,STADA Arzneimittel AG | Clonmel Healthcare Ltd | Sanico N.V. | Coripharma ehf.,"Stadastrasse 2-18, 61118 Bad Vilbel | Waterford Road, Clonmel, Co. Tipperary | Industriezone, Veedijk 59, BE - 2300 Turnhout | Reykjavikurvegur 78, IS-220 Hafnarfjordur",Germany | Ireland | Belgium | Iceland,https://assets.hpra.ie/products/Human/15148/d0ed3f83-76a6-4660-ba70-aa6eca0ef473.pdf
17127,Piperacillin Tazobactam 2 g / 0.25 g powder for solution for infusion,PA23266/021/001,Viatris Limited,"J01CR Combinations of penicillins, incl. beta-lactamase inhibitors, J01CR05 piperacillin and enzyme inhibitor",J01CR05,Mitim S.r.l.,"Via Cacciamali, 34-38, Brescia, 25125",Italy,https://assets.hpra.ie/products/Human/17127/530dbead-ad83-40d4-9167-3b4c4e70b8b0.pdf
17128,Piperacillin Tazobactam 4 g / 0.5 g powder for solution for infusion,PA23266/021/002,Viatris Limited,"J01CR Combinations of penicillins, incl. beta-lactamase inhibitors, J01CR05 piperacillin and enzyme inhibitor",J01CR05,Mitim S.r.l.,"Via Cacciamali, 34-38, Brescia, 25125",Italy,https://assets.hpra.ie/products/Human/17128/5ce1b0c5-386b-4de4-9d8d-7014ba28ba24.pdf
19469,"Panadol Baby 120 mg / 5 ml, Oral Suspension",PA0678/039/003,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,Haleon Germany GmbH ,"Barthstrasse 4, D-80339 Munich | Leaflet revised in August 2025.",Germany,https://assets.hpra.ie/products/Human/19469/b38ff6b0-c58d-42de-9aef-034eb4a6cc60.pdf
24955,Teicoplanin 400 mg Powder and Solvent for Solution for injection / infusion or oral solution,PA1122/009/002,Noridem Enterprises Limited,"J01XA Glycopeptide antibacterials, J01XA02 teicoplanin",J01XA02,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/24955/681c5367-f89c-48fc-9921-1e685f7e024b.pdf
24954,Teicoplanin 200 mg Powder and Solvent for Solution for injection / infusion or oral solution,PA1122/009/001,Noridem Enterprises Limited,"J01XA Glycopeptide antibacterials, J01XA02 teicoplanin",J01XA02,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/24954/1d141f0d-d82e-4c11-9876-0f7ff4097ff6.pdf
27917,Fludara 10 mg film-coated tablets,PA0611/004/002,Sanofi B.V.,"L01BB Purine analogues, L01BB05 fludarabine",L01BB05,SANOFI WINTHROP INDUSTRIE,"30-36, avenue Gustave Eiffel, 37100 Tours",France,https://assets.hpra.ie/products/Human/27917/d6128fec-c871-40d0-9e62-7e029df9b0f1.pdf
22135,Vincristine Sulfate 1mg / ml Solution for Injection or Infusion,PA0822/232/001,Pfizer Healthcare Ireland Unlimited Company,"L01CA Vinca alkaloids and analogues, L01CA02 vincristine",L01CA02,Pfizer Service Company BV,"Hoge Wei 10, Zaventem, 1930",Belgium,https://assets.hpra.ie/products/Human/22135/544b8048-7bba-460e-9a83-0360ecc5490a.pdf
25505,Teicoplanin Hikma 400 mg Powder for solution for injection / infusion or oral solution,PA1217/010/002,Hikma Farmacêutica (Portugal) S.A.,"J01XA Glycopeptide antibacterials, J01XA02 teicoplanin",J01XA02,Hikma Italia S.P.A.,"Viale Certosa, 10
27100 Pavia",Italy,https://assets.hpra.ie/products/Human/25505/a3d18483-7b46-46e1-b9a8-b4b2946176f7.pdf
29080,MST Continus 30 mg Prolonged-release tablets,PA1688/004/004,Mundipharma Pharmaceuticals Limited,N02AA01 morphine,N02AA01,Mundipharma DC B.V.,"Leusderend 16, 3832 RC Leusden",Netherlands,https://assets.hpra.ie/products/Human/29080/5bd9f04d-d0f9-4d29-a5a7-f4630217211e.pdf
29082,MST Continus 100mg Prolonged-release tablets,PA1688/004/006,Mundipharma Pharmaceuticals Limited,N02AA01 morphine,N02AA01,Mundipharma DC B.V.,"Leusderend 16, 3832 RC Leusden",Netherlands,https://assets.hpra.ie/products/Human/29082/a59bc766-8fc4-4748-b551-b742f32ddba4.pdf
29079,MST Continus 15 mg Prolonged-release tablets,PA1688/004/003,Mundipharma Pharmaceuticals Limited,N02AA01 morphine,N02AA01,Mundipharma DC B.V.,"Leusderend 16, 3832 RC Leusden",Netherlands,https://assets.hpra.ie/products/Human/29079/e4b8b4e0-648f-44c1-a4f0-0625e0ee7282.pdf
40757,Teicoplanin Hikma 100 mg powder for solution for injection / infusion,PA1217/010/003,Hikma Farmacêutica (Portugal) S.A.,J01XA02 teicoplanin,J01XA02,Hikma Italia SpA,"Viale Certosa, 10, IT-27100 Pavia",Italy,https://assets.hpra.ie/products/Human/40757/05bd9693-2a14-43f4-8ca2-4706f0060cb2.pdf
25504,Teicoplanin Hikma 200 mg Powder for solution for injection / infusion or oral solution,PA1217/010/001,Hikma Farmacêutica (Portugal) S.A.,"J01XA Glycopeptide antibacterials, J01XA02 teicoplanin",J01XA02,Hikma Italia SpA,"Viale Certosa, 10, IT-27100 Pavia",Italy,https://assets.hpra.ie/products/Human/25504/adb338aa-1d9a-441a-91fb-d2022b3ac9bc.pdf
29077,MST Continus 5 mg prolonged-release tablets,PA1688/004/001,Mundipharma Pharmaceuticals Limited,N02AA01 morphine,N02AA01,Mundipharma DC B.V.,"Leusderend 16, 3832 RC Leusden",Netherlands,https://assets.hpra.ie/products/Human/29077/6c1b9756-51d1-4c7c-b012-2a7aa9cae005.pdf
38839,Sugammadex 100 mg / ml solution for injection,PA2165/022/001,AS Kalceks,V03AB35 sugammadex,V03AB35,AS KALCEKS,"Krustpils iela 71E, Riga, LV-1057",Latvia,https://assets.hpra.ie/products/Human/38839/2dd21a98-8802-46cd-9e63-c3200ded385a.pdf
28722,Septrin Forte 160 mg / 800 mg Tablets,PA1691/010/002,Aspen Pharma Trading Limited,"J01EE Combinations of sulfonamides and trimethoprim, incl. derivatives, J01EE01 sulfamethoxazole and trimethoprim",J01EE01,"Aspen Bad Oldesloe GmbH
","Industriestrasse 32-36,
D-23843 Bad Oldesloe",Germany,https://assets.hpra.ie/products/Human/28722/3c5ff074-1a9b-42b0-a587-057bf039ed3c.pdf
28717,Lanvis 40mg Tablets,PA1691/006/001,Aspen Pharma Trading Limited,"L01BB Purine analogues, L01BB03 tioguanine",L01BB03,EXCELLA GmbH & Co. KG,"Nürnberger Strasse 12, 90537 Feucht",Germany,https://assets.hpra.ie/products/Human/28717/b477b876-9a75-4fd4-9b68-66c8520fc190.pdf
28724,Septrin Adult 80 mg / 400 mg per 5 ml Oral Suspension,PA1691/010/004,Aspen Pharma Trading Limited,"J01EE Combinations of sulfonamides and trimethoprim, incl. derivatives, J01EE01 sulfamethoxazole and trimethoprim",J01EE01,Aspen Bad Oldesloe GmbH,"Industriestrasse 32-36, D-23843 Bad Oldesloe | For any Medical Information enquires about this product, please contact:",Germany,https://assets.hpra.ie/products/Human/28724/68b2ca87-93c4-4f81-9500-cf0d33cfb564.pdf
28723,Septrin Paediatric 40 mg / 200 mg per 5 ml Oral Suspension,PA1691/010/003,Aspen Pharma Trading Limited,"J01EE Combinations of sulfonamides and trimethoprim, incl. derivatives, J01EE01 sulfamethoxazole and trimethoprim",J01EE01,Aspen Bad Oldesloe GmbH,"Industriestrasse 32-36, D-23843 Bad Oldesloe | For any Medical Information enquires about this product, please contact:",Germany,https://assets.hpra.ie/products/Human/28723/6737b959-3ffe-40c6-bd3f-b8dd9826454f.pdf
28721,Septrin 80 mg / 400 mg Tablets,PA1691/010/001,Aspen Pharma Trading Limited,"J01EE Combinations of sulfonamides and trimethoprim, incl. derivatives, J01EE01 sulfamethoxazole and trimethoprim",J01EE01,Aspen Bad Oldesloe GmbH,"Industriestrasse 32-36, D-23843 Bad Oldesloe | For any Medical Information enquires about this product please contact:",Germany,https://assets.hpra.ie/products/Human/28721/535bf78b-31dd-4514-ab53-278e051e2be4.pdf
27232,Paracetamol 10 mg / ml solution for infusion,PA2315/218/001,Accord Healthcare Ireland Ltd.,"N02BE Anilides, N02BE01 paracetamol",N02BE01,S.M. FARMACEUTICI SRL | Neogen Developments N.V.,"Zona industriale, 85050 TITO – POTENZA | Square Marie Curie, 50, Anderlecht, 1070",Italy | Belgium,https://assets.hpra.ie/products/Human/27232/82b1a0ec-4519-4244-9293-57e5fe1fb895.pdf
36673,Furosemide 10 mg / ml solution for injection / infusion,PA2237/002/001,hameln pharma gmbh,C03CA01 furosemide,C03CA01,Siegfried Hameln GmbH | HBM Pharma s.r.o. | hameln rds s.r.o. | Zakłady Farmaceutyczne POLPHARMA S.A.,"Langes Feld 13, 317 89 Hameln | Sklabinská 30, 036 80 Martin | Horná 36, 900 01 Modra, Slovakia, Zakłady Farmaceutyczne POLPHARMA S.A., ul. Pelplińska 19, 83-200 Starogard Gdański | ul. Pelplińska 19, 83-200 Starogard Gdański",Germany | Slovakia | Slovakia | Poland,https://assets.hpra.ie/products/Human/36673/6b70649d-fb25-43a8-89b9-9c7785d78959.pdf
21917,"Depo-Medrone 40mg / ml with Lidocaine 10mg / ml Suspension for Injection, 2ml vial",PA0822/123/002,Pfizer Healthcare Ireland Unlimited Company,"H02AB Glucocorticoids, H02AB04 methylprednisolone",H02AB04,"Pfizer Manufacturing Belgium NV
","Rijksweg 12
2870 Puurs-Sint-Amands
",Belgium,https://assets.hpra.ie/products/Human/21917/ccc4b983-20b0-46df-8074-d858e981bf00.pdf
18470,Potassium Chloride 15% w / v Concentrate for Solution for Infusion,PA2059/054/001,Fresenius Kabi Deutschland GmbH,"B05XA Electrolyte solutions, B05XA01 potassium chloride",B05XA01,FRESENIUS KABI ESPAÑA,"S.A., C/ Marina 16 – 18, 08005 Barcelona",Spain,https://assets.hpra.ie/products/Human/18470/46f7fc34-29a8-4b5b-9302-2484991bf9f9.pdf
30691,Potassium Chloride 0.15% w / v and Glucose 5% w / v Solution for Infusion BP,PA2299/009/002,Baxter Holding B.V.,"B05XA Electrolyte solutions, B05XA01 potassium chloride",B05XA01,Baxter SA | Baxter Healthcare Ltd. | Bieffe Medital Sabiñánigo | Baxter SA | Bieffe Medital Sabiñánigo ,"Boulevard René Branquart, 80 7860 Lessines | Caxton Way, Thetford Norfolk IP24 3SE | Ctra de Biescas, Senegüé 22666 Sabiñanigo (Huesca) | Boulevard René Branquart, 80 7860 Lessines | Ctra de Biescas, Senegüé 22666 Sabiñanigo (Huesca) ",Belgium | United Kingdom |  Spain | Belgium | Spain,https://assets.hpra.ie/products/Human/30691/ce53831e-4069-42ae-952e-cf9b541be0eb.pdf
22082,Dopamine Hydrochloride 40 mg / ml Sterile Concentrate,PA0822/202/001,Pfizer Healthcare Ireland Unlimited Company,"C01CA Adrenergic and dopaminergic agents, C01CA04 dopamine",C01CA04,Pfizer Service Company BV,"Hoge Wei 10, 1930 Zaventem",Belgium,https://assets.hpra.ie/products/Human/22082/c599c8c6-8ade-4f62-be2c-60f3bb627181.pdf
41086,Cefotaxime hameln 2 g powder for solution for injection / infusion,PA2237/008/002,hameln pharma gmbh,J01DD01 cefotaxime,J01DD01,hameln rds s.r.o.,"Horna 36, 900 01 Modra",Slovakia,https://assets.hpra.ie/products/Human/41086/e5d41740-06c8-4b4d-a88a-349a30dca2dc.pdf
41041,Cefotaxime hameln 1 g powder for solution for injection / infusion,PA2237/008/001,hameln pharma gmbh,J01DD01 cefotaxime,J01DD01,hameln rds s.r.o.,"Horna 36, 900 01 Modra",Slovakia,https://assets.hpra.ie/products/Human/41041/5d07cb4d-e713-403b-8ac7-453074cd29c7.pdf
26569,Milrinone 1 mg / ml Solution for Injection / Infusion,PA0281/244/001,Pinewood Laboratories Ltd,"C01CE Phosphodiesterase inhibitors, C01CE02 milrinone",C01CE02,CP Pharmaceuticals Ltd,"Ash Road North, Wrexham, LL13 9UF", United Kingdom.,https://assets.hpra.ie/products/Human/26569/61b6dcca-eaf4-4c68-bb53-888e377b991f.pdf
29794,Atropine Sulfate Aguettant 0.1 mg / ml solution for injection in pre-filled syringe,PA1968/003/001,Laboratoire Aguettant,"A03BA Belladonna alkaloids, tertiary amines, A03BA01 atropine",A03BA01,LABORATOIRE AGUETTANT,"1, RUE ALEXANDER FLEMING, 69007 LYON, FRANCE",France,https://assets.hpra.ie/products/Human/29794/0689fc00-102a-4d88-a6c3-e10544ed0fca.pdf
29795,Atropine Sulfate Aguettant 0.2mg / ml Solution for Injection in Pre-Filled Syringe,PA1968/003/002,Laboratoire Aguettant,"A03BA Belladonna alkaloids, tertiary amines, A03BA01 atropine",A03BA01,Laboratoire AGUETTANT |  Laboratoire AGUETTANT ,"1, rue Alexander Fleming 69007 LYON | Lieu-dit “Chantecaille” 07340 CHAMPAGNE ",France | France,https://assets.hpra.ie/products/Human/29795/150124f0-74a9-467f-bd67-fe8760e8d980.pdf
37829,Sugammadex 100 mg / ml Solution for injection,PA1122/032/001,Noridem Enterprises Limited,V03AB35 sugammadex,V03AB35,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/37829/a6595562-d725-4370-80f6-8ab7d07407b1.pdf
23820,Nordurine 0.1 mg Tablets,PA1009/017/001,Ferring Ireland Ltd,"H01BA Vasopressin and analogues, H01BA02 desmopressin",H01BA02,Ferring GmbH ,"Wittland 11, D-24109 Kiel",Germany,https://assets.hpra.ie/products/Human/23820/PA1009-17-1-2162024-08052015145340-635666936211422500.pdf
35107,Treosulfan Tillomed 5 g powder for solution for infusion,PA2321/003/001,"Laboratorios Tillomed Spain, S.L.U.",L01AB02 treosulfan,L01AB02,MIAS Pharma Limited | Tillomed Malta Limited ,"Suite 2, Stafford House, Strand Road
Portmarnock, Co. Dublin
 | Malta Life Sciences Park,
LS2.01.06 Industrial Estate,
San Gwann, SGN 3000
",Ireland |  Malta ,https://assets.hpra.ie/products/Human/35107/f5602b2c-5912-4daf-a065-4ab059bde592.pdf
27514,Carboplatin 10 mg / ml concentrate for solution for infusion,PA2315/080/001,Accord Healthcare Ireland Ltd.,"L01XA Platinum compounds, L01XA02 carboplatin",L01XA02,Accord Healthcare Polska Sp.z o.o. | Accord Healthcare Single Member S.A.,"ul. Lutomierska 50, 95-200 Pabianice | 64th Km National Road Athens, Lamia, 32009",Poland | Greece,https://assets.hpra.ie/products/Human/27514/5dae8f36-923b-4fda-9faa-f65af1989c0a.pdf
32015,Prograf 0.5 mg hard capsules,PPA0465/435/001,PCO Manufacturing Ltd.,L04AD02 tacrolimus,L04AD02,Astellas Ireland Co. Ltd.,"Killorglin, County Kerry, V93FC86",Ireland,https://assets.hpra.ie/products/Human/32015/d94dc478-aa42-4e53-9d8a-1b06079075a9.pdf
23637,Lemsip Max Cold and Flu Hot Lemon 1000mg Powder for Oral Solution,PA0979/021/001,Reckitt Benckiser Ireland Ltd,"N02BE Anilides, N02BE01 paracetamol",N02BE01,"Reckitt Benckiser Healthcare (UK) Limited,"," Hull, HU8 7DS, UK and RB NL Brands B.V. Schiphol Blvd 207, 1118 BH
Schiphol, NL.",United Kingdom,https://assets.hpra.ie/products/Human/23637/c5b755b3-672a-4fd4-a094-3d050e8f3d33.pdf
26331,Clorom XL 500 mg Prolonged-Release Tablets,PA23142/006/001,Aspire Pharma (Malta) Limited,"J01FA Macrolides, J01FA09 clarithromycin",J01FA09,Pharmadox Healthcare Limited,"KW20A Kordin Industrial Park, Paola, PLA 3000",Malta,https://assets.hpra.ie/products/Human/26331/eeda6c13-d7c2-4cf5-bb70-b2b413593d21.pdf
24963,Remifentanil Noridem 2 mg powder for concentrate for solution for injection or infusion,PA1122/014/002,Noridem Enterprises Limited,"N01AH Opioid anesthetics, N01AH06 remifentanil",N01AH06,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/24963/af232e99-5aaa-4efa-934b-5ab60752ac6f.pdf
24962,Remifentanil Noridem 1 mg powder for concentrate for solution for injection or infusion,PA1122/014/001,Noridem Enterprises Limited,"N01AH Opioid anesthetics, N01AH06 remifentanil",N01AH06,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/24962/51b7a876-19ac-4fcf-8b17-7320054fd70e.pdf
24964,Remifentanil Noridem 5 mg powder for concentrate for solution for injection or infusion,PA1122/014/003,Noridem Enterprises Limited,"N01AH Opioid anesthetics, N01AH06 remifentanil",N01AH06,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/24964/eb36ceb2-4c4c-478f-92fd-f660d1174505.pdf
30227,Cefuroxime 1.5 g powder for solution for injection / infusion,PA2059/006/002,Fresenius Kabi Deutschland GmbH,"J01DC Second-generation cephalosporins, J01DC02 cefuroxime",J01DC02,"Labesfal - Laboratorios Almiros SA
","Lagedo, 3465-157 Sanitago Besteiros",Portugal,https://assets.hpra.ie/products/Human/30227/f08e3ff4-62f0-4f39-8d1b-389cdad5575c.pdf
26424,"Heparin sodium 25,000 IU / ml Solution for injection or concentrate for solution for infusion, 0.2ml ampoules",PA0281/229/003,Pinewood Laboratories Ltd,"B01AB Heparin group, B01AB01 heparin",B01AB01,Steriscience Sp. z o.o.,"10 Daniszewska St., 03-230, Warsaw",Poland,https://assets.hpra.ie/products/Human/26424/3b917281-8f8a-4c58-8ecf-cc8bddb574d5.pdf
28718,Leukeran 2 mg film-coated tablets,PA1691/007/001,Aspen Pharma Trading Limited,"L01AA Nitrogen mustard analogues, L01AA02 chlorambucil",L01AA02,EXCELLA GmbH & Co. KG,"Nürnberger Strasse 12, 90537 Feucht",Germany,https://assets.hpra.ie/products/Human/28718/81f366e9-a0db-4d3b-b669-bb18ea255878.pdf
21400,Oramorph Oral Solution 10 mg / 5 ml,PA2256/004/001,Glenwood GmbH,"N02AA Natural opium alkaloids, N02AA01 morphine",N02AA01,Istituto De Angeli S.r.l.,"Località Prulli Di Sotto n. 103/C, 50066 Reggello (FI)",Italy,https://assets.hpra.ie/products/Human/21400/1b55d6e1-f8f8-4f0a-9b7c-a4df82edd47e.pdf
